,ID,worst_perf_1,worst_perf_3,worst_perf_6,worst_perf_12,worst_perf_gen
775,5002897,0,0,0,0,0
776,5002898,0,0,0,0,0
777,5002899,0,0,0,0,0
778,5002900,-1,-1,-1,-1,0
779,5002901,-1,-1,-1,-1,0
780,5002902,-1,-1,-1,-1,0
781,5002903,0,0,0,0,0
782,5002904,0,0,0,0,0
783,5002905,0,0,0,0,1
784,5002906,-1,-1,-1,-1,1
785,5002909,-1,-1,-1,-1,0
786,5002910,-1,-1,-1,-1,0
787,5002911,-1,-1,-1,-1,0
788,5002913,0,0,0,0,0
789,5002914,-1,-1,-1,-1,0
790,5002917,0,0,0,0,0
791,5002918,0,0,0,0,0
792,5002919,0,0,0,0,0
793,5002920,-1,-1,-1,-1,0
794,5002921,0,0,0,0,0
795,5002922,0,0,0,0,0
796,5002923,-1,-1,-1,-1,1
797,5002929,-1,-1,-1,-1,-1
798,5002930,-1,-1,-1,-1,0
799,5002931,-1,-1,-1,-1,0
800,5002933,0,0,0,0,0
801,5002934,-1,-1,-1,-1,0
802,5002935,-1,-1,-1,0,1
803,5002936,0,0,0,0,0
804,5002937,0,0,0,0,0
805,5002943,0,0,0,0,0
806,5002944,0,0,0,0,0
807,5002945,0,0,0,1,1
808,5002946,0,0,0,0,0
809,5002947,-1,-1,-1,-1,0
810,5002948,-1,-1,-1,-1,0
811,5002949,0,0,0,0,0
812,5002950,0,1,1,1,1
813,5002953,-1,-1,-1,-1,0
814,5002956,0,0,0,0,0
815,5002958,0,0,0,0,0
816,5002961,0,0,0,0,0
817,5002962,-1,-1,-1,-1,1
818,5002966,0,0,0,0,0
819,5002967,-1,-1,0,0,0
820,5002968,-1,-1,0,0,0
821,5002969,-1,-1,0,0,0
822,5002970,-1,-1,0,0,0
823,5002971,-1,-1,-1,0,0
824,5002972,-1,-1,-1,0,0
825,5002973,-1,-1,-1,-1,0
826,5002974,-1,-1,-1,-1,0
827,5002975,-1,-1,-1,-1,0
828,5002976,-1,-1,-1,-1,0
829,5002977,-1,-1,-1,-1,0
830,5002978,-1,-1,-1,-1,0
831,5002979,-1,-1,-1,-1,0
832,5002981,-1,-1,-1,-1,0
833,5002982,-1,-1,-1,-1,0
834,5002983,-1,-1,-1,-1,0
835,5002985,0,0,0,0,0
836,5002986,0,0,0,0,0
837,5002987,-1,-1,-1,-1,0
838,5002988,-1,-1,-1,-1,0
839,5002989,-1,-1,-1,-1,1
840,5002990,-1,-1,-1,-1,0
841,5002991,0,0,0,0,0
842,5002992,-1,-1,-1,-1,0
843,5002993,-1,-1,-1,-1,1
844,5002994,-1,-1,-1,-1,0
845,5002995,-1,-1,-1,-1,0
846,5002996,0,0,0,1,1
847,5002999,-1,-1,-1,-1,0
848,5003000,0,0,0,0,0
849,5003001,0,0,0,0,1
850,5003002,0,0,0,0,0
851,5003003,0,1,1,1,1
852,5003006,0,0,0,0,0
853,5003007,0,0,0,0,0
854,5003014,-1,-1,-1,-1,0
855,5003015,0,0,0,0,0
856,5003016,0,0,0,0,0
857,5003017,0,0,0,0,0
858,5003018,0,0,0,0,0
859,5003019,-1,-1,-1,-1,0
860,5003020,-1,-1,-1,-1,-1
861,5003023,-1,-1,0,0,0
862,5003024,0,0,0,0,0
863,5003025,-1,-1,-1,-1,0
864,5003026,-1,-1,-1,-1,1
865,5003027,-1,-1,-1,-1,0
866,5003028,-1,-1,-1,-1,0
867,5003029,0,0,0,0,0
868,5003030,-1,-1,-1,-1,0
869,5003031,-1,-1,-1,-1,0
870,5003033,-1,-1,-1,-1,1
871,5003034,0,0,0,0,0
872,5003035,-1,-1,-1,-1,1
873,5003036,-1,-1,-1,0,0
874,5003037,-1,-1,-1,0,0
875,5003038,-1,-1,-1,-1,0
876,5003039,-1,-1,-1,-1,1
877,5003040,-1,-1,-1,-1,0
878,5003041,-1,-1,-1,-1,0
879,5003042,-1,-1,-1,-1,0
880,5003043,-1,-1,-1,-1,1
881,5003046,0,0,0,0,0
882,5003051,-1,-1,-1,0,0
883,5003052,-1,-1,-1,-1,0
884,5003053,-1,-1,-1,-1,0
885,5003054,0,0,0,0,0
886,5003056,0,0,0,0,0
887,5003057,0,0,0,0,0
888,5003058,0,0,0,0,0
889,5003061,0,0,0,0,0
890,5003065,-1,-1,-1,-1,0
891,5003066,-1,-1,-1,-1,0
892,5003067,-1,-1,-1,0,0
893,5003068,-1,-1,-1,-1,0
894,5003069,-1,-1,-1,-1,0
895,5003070,-1,-1,-1,-1,1
896,5003073,-1,-1,-1,0,0
897,5003074,-1,-1,-1,-1,0
898,5003075,-1,-1,-1,-1,0
899,5003076,-1,-1,-1,-1,0
900,5003079,0,0,0,0,0
901,5003082,0,0,0,0,0
902,5003083,0,0,0,0,0
903,5003084,-1,-1,-1,-1,0
904,5003086,0,0,0,0,0
905,5003088,-1,-1,-1,0,1
906,5003090,-1,-1,-1,-1,-1
907,5003091,-1,-1,-1,-1,-1
908,5003092,-1,-1,-1,-1,-1
909,5003093,-1,-1,-1,-1,-1
910,5003094,-1,-1,-1,-1,-1
911,5003095,-1,-1,-1,-1,-1
912,5003096,-1,-1,-1,0,0
913,5003097,-1,-1,0,1,1
914,5003099,-1,-1,-1,-1,0
915,5003100,-1,-1,-1,-1,0
916,5003101,-1,-1,-1,-1,0
917,5003102,0,0,0,0,0
918,5003103,0,0,0,0,0
919,5003104,0,0,0,0,0
920,5003105,0,0,0,1,1
921,5003106,-1,-1,-1,-1,0
922,5003107,-1,-1,-1,-1,0
923,5003108,-1,-1,-1,-1,0
924,5003111,-1,-1,0,0,0
925,5003112,0,0,0,0,0
926,5003113,-1,-1,0,0,0
927,5003115,-1,-1,-1,-1,0
928,5003116,-1,-1,-1,-1,0
929,5003117,-1,-1,-1,-1,0
930,5003118,-1,-1,-1,-1,1
931,5003119,0,0,0,0,0
932,5003120,0,0,0,0,0
933,5003121,-1,-1,-1,-1,0
934,5003122,-1,-1,-1,-1,0
935,5003123,-1,-1,-1,0,0
936,5003124,0,0,0,0,0
937,5003125,-1,-1,-1,0,0
938,5003126,-1,-1,-1,-1,0
939,5003127,-1,-1,-1,-1,0
940,5003128,-1,-1,-1,-1,0
941,5003129,-1,-1,-1,-1,0
942,5003131,-1,-1,-1,-1,0
943,5003132,0,0,0,0,0
944,5003133,-1,-1,-1,-1,0
945,5003134,0,0,0,0,0
946,5003135,0,0,0,0,0
947,5003136,-1,-1,-1,-1,1
948,5003137,-1,-1,-1,-1,1
949,5003138,-1,-1,-1,-1,0
950,5003139,-1,-1,-1,-1,0
951,5003140,0,0,0,0,0
952,5003141,-1,-1,-1,-1,-1
953,5003142,0,0,0,0,0
954,5003143,-1,-1,-1,-1,0
955,5003144,-1,-1,-1,-1,-1
956,5003145,-1,-1,-1,0,0
957,5003146,-1,-1,-1,-1,0
958,5003147,-1,-1,-1,-1,0
959,5003148,0,0,0,0,0
960,5003149,0,0,0,0,0
961,5003151,-1,-1,-1,-1,0
962,5003152,-1,-1,-1,-1,0
963,5003153,0,0,0,0,0
964,5003154,0,0,0,0,0
965,5003155,-1,-1,-1,-1,0
966,5003156,-1,-1,0,0,0
967,5003157,-1,-1,0,0,0
968,5003158,0,0,0,0,0
969,5003159,0,0,0,0,0
970,5003160,-1,-1,-1,-1,0
971,5003161,0,0,0,0,0
972,5003162,-1,-1,-1,-1,0
973,5003163,-1,-1,-1,-1,0
974,5003164,-1,-1,-1,-1,0
975,5003165,-1,-1,-1,0,0
976,5003166,-1,-1,-1,0,0
977,5003167,-1,-1,-1,-1,1
978,5003168,0,0,0,0,0
979,5003169,-1,-1,-1,0,0
980,5003170,-1,-1,-1,-1,0
981,5003171,0,0,0,0,0
982,5003172,0,1,1,1,1
983,5003173,-1,-1,0,0,0
984,5003174,-1,-1,-1,-1,0
985,5003175,-1,-1,-1,0,0
986,5003176,0,0,0,0,0
987,5003177,0,1,1,1,1
988,5003178,-1,-1,-1,-1,0
989,5003179,0,1,1,1,1
990,5003180,-1,-1,-1,-1,0
991,5003181,-1,-1,-1,-1,0
992,5003182,-1,-1,-1,0,0
993,5003183,0,0,0,0,0
994,5003186,0,0,0,0,0
995,5003187,-1,-1,-1,-1,0
996,5003188,-1,-1,-1,-1,0
997,5003189,-1,-1,-1,-1,0
998,5003194,0,0,0,0,0
999,5003197,-1,-1,-1,1,1
1000,5003198,0,0,0,0,0
1001,5003199,-1,-1,1,1,1
1002,5003201,-1,-1,-1,-1,0
1003,5003203,-1,-1,-1,-1,0
1004,5003205,-1,-1,-1,-1,0
1005,5003206,0,0,0,0,0
1006,5003207,-1,-1,-1,-1,0
1007,5003209,0,0,0,0,0
1008,5003210,0,0,0,0,0
1009,5003211,-1,-1,-1,0,0
1010,5003212,0,0,0,0,0
1011,5003219,0,0,0,0,0
1012,5003220,-1,-1,-1,-1,0
1013,5003224,-1,-1,-1,-1,0
1014,5003225,-1,-1,-1,-1,0
1015,5003226,-1,-1,-1,-1,0
1016,5003227,-1,-1,-1,-1,0
1017,5003228,0,0,0,0,0
1018,5003229,-1,-1,-1,-1,0
1019,5003230,-1,-1,-1,-1,0
1020,5003231,0,0,0,0,0
1021,5003232,-1,-1,0,0,0
1022,5003233,-1,-1,-1,-1,0
1023,5003234,-1,-1,-1,-1,0
1024,5003235,-1,-1,-1,-1,0
1025,5003237,0,0,0,1,1
1026,5003239,0,0,0,0,0
1027,5003240,0,0,0,0,0
1028,5003241,0,0,0,0,0
1029,5003243,-1,-1,-1,-1,0
1030,5003244,0,0,0,0,0
1031,5003245,0,0,0,0,0
1032,5003246,0,0,0,0,0
1033,5003247,-1,-1,-1,-1,0
1034,5003248,-1,-1,-1,-1,1
1035,5003250,0,0,0,0,0
1036,5003252,-1,-1,-1,-1,0
1037,5003253,-1,-1,-1,-1,0
1038,5003255,0,0,0,0,1
1039,5003256,-1,-1,-1,-1,0
1040,5003257,-1,-1,-1,0,0
1041,5003258,-1,-1,-1,0,0
1042,5003259,-1,-1,-1,-1,-1
1043,5003260,-1,-1,-1,-1,0
1044,5003261,1,1,1,1,1
1045,5003262,-1,-1,-1,0,0
1046,5003263,-1,-1,-1,0,0
1047,5003264,-1,-1,-1,-1,0
1048,5003265,-1,-1,-1,-1,0
1049,5003266,-1,-1,0,0,1
1050,5003267,-1,-1,-1,-1,3
1051,5003270,0,0,0,0,0
1052,5003272,-1,-1,-1,-1,0
1053,5003273,-1,0,0,0,0
1054,5003274,-1,-1,0,0,0
1055,5003275,-1,-1,-1,0,0
1056,5003276,-1,-1,-1,0,0
1057,5003277,0,0,0,0,0
1058,5003278,0,0,0,0,0
1059,5003279,-1,-1,-1,0,0
1060,5003282,0,0,0,0,0
1061,5003284,-1,-1,-1,-1,0
1062,5003286,-1,-1,-1,-1,0
1063,5003287,-1,-1,-1,-1,1
1064,5003288,-1,-1,-1,0,0
1065,5003289,0,0,0,0,0
1066,5003291,-1,-1,-1,-1,0
1067,5003294,-1,1,1,1,1
1068,5003295,-1,-1,-1,-1,0
1069,5003298,-1,-1,-1,0,0
1070,5003299,-1,-1,-1,0,0
1071,5003300,-1,-1,-1,0,0
1072,5003301,-1,-1,-1,-1,-1
1073,5003302,-1,-1,-1,-1,-1
1074,5003303,-1,-1,-1,-1,-1
1075,5003304,0,0,0,0,0
1076,5003305,-1,1,1,1,1
1077,5003306,-1,-1,1,1,1
1078,5003307,1,1,1,1,1
1079,5003308,-1,-1,-1,0,0
1080,5003311,-1,-1,-1,-1,0
1081,5003312,-1,-1,-1,0,0
1082,5003313,0,0,0,1,1
1083,5003314,0,0,0,0,0
1084,5003315,0,0,0,0,0
1085,5003316,-1,-1,-1,1,1
1086,5003317,-1,-1,-1,0,0
1087,5003318,-1,-1,-1,-1,1
1088,5003319,-1,-1,-1,-1,0
1089,5003328,-1,0,0,0,0
1090,5003329,-1,-1,-1,-1,0
1091,5003330,0,0,0,0,0
1092,5003334,-1,-1,-1,-1,1
1093,5003335,-1,-1,-1,-1,0
1094,5003337,-1,0,0,0,0
1095,5003338,0,0,0,0,0
1096,5003339,-1,-1,-1,-1,0
1097,5003343,0,0,0,0,0
1098,5003344,0,0,0,0,0
1099,5003345,-1,0,0,0,0
1100,5003346,0,0,0,0,0
1101,5003349,0,0,0,0,0
1102,5003350,-1,-1,-1,-1,0
1103,5003351,0,0,0,0,0
1104,5003352,-1,-1,-1,-1,0
1105,5003354,-1,-1,-1,-1,0
1106,5003355,-1,-1,-1,-1,0
1107,5003356,-1,-1,-1,-1,0
1108,5003357,-1,-1,-1,-1,0
1109,5003358,-1,-1,-1,-1,0
1110,5003359,-1,-1,-1,-1,0
1111,5003362,-1,-1,-1,-1,0
1112,5003364,-1,0,0,0,0
1113,5003365,-1,-1,-1,-1,-1
1114,5003366,-1,-1,-1,-1,0
1115,5003367,-1,-1,-1,-1,0
1116,5003369,-1,-1,-1,0,0
1117,5003370,-1,-1,-1,-1,0
1118,5003371,-1,-1,-1,0,0
1119,5003372,-1,-1,-1,-1,0
1120,5003373,-1,-1,-1,0,0
1121,5003374,0,0,0,0,0
1122,5003375,0,0,0,0,1
1123,5003377,-1,-1,-1,-1,0
1124,5003378,0,0,0,0,0
1125,5003383,-1,-1,-1,-1,0
1126,5003385,-1,-1,-1,-1,1
1127,5003386,0,0,0,0,0
1128,5003388,0,0,0,0,0
1129,5003391,0,0,0,0,0
1130,5003392,-1,-1,-1,-1,0
1131,5003393,0,0,0,0,0
1132,5003394,0,0,0,0,0
1133,5003395,-1,-1,-1,0,0
1134,5003396,-1,-1,-1,-1,-1
1135,5003397,0,0,0,0,0
1136,5003398,-1,-1,-1,-1,1
1137,5003401,-1,-1,-1,0,1
1138,5003402,0,0,0,0,0
1139,5003408,-1,-1,-1,-1,0
1140,5003409,0,0,0,0,0
1141,5003410,-1,-1,-1,0,0
1142,5003411,0,0,0,0,0
1143,5003412,0,0,0,1,1
1144,5003417,-1,-1,-1,-1,0
1145,5003418,0,0,0,0,0
1146,5003420,0,0,0,0,0
1147,5003421,0,0,0,0,0
1148,5003424,1,1,1,1,1
1149,5003428,-1,-1,-1,-1,0
1150,5003430,-1,-1,-1,-1,1
1151,5003431,-1,-1,-1,1,1
1152,5003433,-1,-1,-1,-1,-1
1153,5003434,0,0,0,0,0
1154,5003435,0,0,0,0,0
1155,5003436,-1,-1,-1,0,0
1156,5003437,-1,-1,-1,-1,0
1157,5003438,-1,-1,-1,-1,0
1158,5003440,-1,-1,-1,-1,0
1159,5003441,0,0,0,0,0
1160,5003442,0,0,0,0,0
1161,5003444,-1,-1,-1,-1,0
1162,5003449,0,0,0,0,0
1163,5003450,-1,-1,-1,0,0
1164,5003451,0,0,0,0,0
1165,5003452,0,0,0,0,0
1166,5003453,0,0,0,0,0
1167,5003454,0,0,0,0,0
1168,5003456,-1,-1,-1,-1,0
1169,5003458,-1,-1,-1,-1,0
1170,5003459,-1,-1,-1,-1,0
1171,5003460,-1,-1,-1,-1,-1
1172,5003461,-1,-1,-1,-1,1
1173,5003463,0,0,0,0,1
1174,5003464,-1,-1,-1,-1,0
1175,5003465,-1,-1,-1,-1,0
1176,5003467,-1,-1,-1,-1,1
1177,5003469,-1,-1,-1,-1,1
1178,5003470,-1,-1,-1,0,0
1179,5003471,-1,-1,-1,-1,4
1180,5003472,-1,-1,-1,-1,-1
1181,5003473,-1,-1,-1,-1,0
1182,5003474,-1,-1,-1,-1,0
1183,5003475,0,0,0,0,0
1184,5003476,0,0,0,0,0
1185,5003477,-1,-1,-1,0,0
1186,5003479,-1,-1,-1,-1,0
1187,5003480,-1,-1,0,0,0
1188,5003481,0,0,0,0,1
1189,5003482,-1,0,0,0,0
1190,5003483,0,0,0,0,0
1191,5003484,-1,-1,-1,0,1
1192,5003485,0,0,1,1,1
1193,5003486,0,0,0,0,0
1194,5003487,-1,-1,-1,-1,0
1195,5003490,-1,0,0,0,1
1196,5003492,0,0,0,0,0
1197,5003493,-1,-1,-1,-1,0
1198,5003494,-1,-1,-1,-1,0
1199,5003495,-1,-1,-1,-1,-1
1200,5003496,-1,0,0,0,1
1201,5003497,0,0,0,0,0
1202,5003498,-1,-1,-1,0,0
1203,5003499,-1,-1,-1,-1,0
1204,5003500,-1,-1,-1,-1,0
1205,5003504,-1,-1,-1,-1,0
1206,5003505,-1,-1,-1,-1,0
1207,5003506,-1,-1,-1,-1,0
1208,5003507,-1,-1,-1,-1,1
1209,5003509,-1,-1,-1,-1,1
1210,5003510,0,0,0,0,0
1211,5003511,0,0,0,0,0
1212,5003512,0,0,0,0,0
1213,5003513,0,0,0,0,0
1214,5003514,-1,-1,-1,0,0
1215,5003515,-1,-1,-1,-1,0
1216,5003516,-1,-1,-1,-1,0
1217,5003517,-1,-1,-1,-1,0
1218,5003518,-1,-1,-1,-1,0
1219,5003519,-1,-1,-1,-1,0
1220,5003520,0,0,0,0,0
1221,5003521,-1,-1,-1,-1,0
1222,5003523,-1,-1,-1,-1,-1
1223,5003524,-1,-1,-1,-1,0
1224,5003525,-1,-1,-1,-1,1
1225,5003526,-1,-1,-1,-1,0
1226,5003527,-1,-1,-1,-1,0
1227,5003528,-1,-1,-1,-1,0
1228,5003535,-1,-1,-1,-1,-1
1229,5003536,0,0,0,0,0
1230,5003537,0,0,0,0,0
1231,5003538,0,0,0,0,0
1232,5003539,-1,-1,0,0,0
1233,5003540,-1,-1,-1,-1,0
1234,5003541,-1,-1,-1,-1,0
1235,5003542,-1,-1,-1,-1,0
1236,5003543,-1,-1,-1,-1,0
1237,5003548,0,0,0,0,0
1238,5003549,0,0,0,0,0
1239,5003550,0,0,0,0,0
1240,5003551,-1,-1,-1,-1,0
1241,5003558,-1,-1,-1,-1,0
1242,5003560,-1,-1,-1,0,0
1243,5003561,-1,-1,0,0,0
1244,5003563,0,0,0,0,0
1245,5003564,-1,-1,0,0,0
1246,5003565,0,0,0,0,0
1247,5003566,-1,-1,0,0,0
1248,5003568,0,0,0,0,0
1249,5003569,-1,-1,-1,0,0
1250,5003570,0,1,1,1,1
1251,5003571,0,0,0,1,1
1252,5003572,-1,-1,-1,-1,0
1253,5003574,0,0,0,0,0
1254,5003576,0,0,0,0,0
1255,5003577,0,0,0,0,0
1256,5003579,0,0,0,0,0
1257,5003582,0,0,0,0,0
1258,5003583,0,0,0,0,0
1259,5003584,0,0,0,0,0
1260,5003587,-1,-1,-1,0,0
1261,5003588,0,0,0,0,0
1262,5003589,0,0,0,0,0
1263,5003590,0,0,0,0,0
1264,5003591,0,0,0,0,0
1265,5003593,-1,-1,-1,-1,0
1266,5003594,-1,-1,-1,-1,0
1267,5003597,-1,-1,-1,-1,0
1268,5003598,0,0,0,1,1
1269,5003599,0,0,0,0,0
1270,5003600,-1,-1,0,0,0
1271,5003601,-1,-1,-1,1,1
1272,5003602,-1,-1,-1,-1,0
1273,5003603,-1,-1,-1,-1,0
1274,5003605,0,0,0,0,0
1275,5003606,-1,-1,0,0,0
1276,5003607,0,0,0,0,0
1277,5003608,0,0,0,0,0
1278,5003609,-1,-1,-1,-1,1
1279,5003610,-1,-1,-1,-1,0
1280,5003611,-1,-1,-1,-1,0
1281,5003612,0,0,0,0,0
1282,5003613,0,0,0,0,0
1283,5003616,-1,-1,-1,-1,0
1284,5003620,-1,-1,-1,-1,0
1285,5003621,-1,-1,-1,-1,0
1286,5003622,-1,-1,-1,-1,0
1287,5003623,-1,-1,-1,-1,0
1288,5003624,-1,-1,-1,-1,1
1289,5003627,-1,-1,-1,-1,0
1290,5003628,0,0,0,0,0
1291,5003629,-1,-1,-1,-1,0
1292,5003630,0,0,0,1,1
1293,5003631,0,0,0,0,0
1294,5003632,1,1,1,1,1
1295,5003633,-1,-1,-1,-1,0
1296,5003634,-1,-1,-1,-1,0
1297,5003635,-1,-1,-1,-1,1
1298,5003640,0,0,0,0,0
1299,5003642,0,1,1,1,1
1300,5003643,-1,-1,-1,-1,1
1301,5003645,-1,-1,-1,-1,0
1302,5003646,0,0,0,0,0
1303,5003647,0,0,0,0,0
1304,5003648,0,0,0,0,0
1305,5003649,0,0,0,0,0
1306,5003651,-1,-1,-1,-1,0
1307,5003652,-1,-1,-1,-1,0
1308,5003659,-1,-1,-1,0,0
1309,5003660,0,0,0,0,0
1310,5003661,0,0,0,0,0
1311,5003662,0,0,0,0,0
1312,5003663,-1,-1,-1,0,0
1313,5003665,0,0,0,0,0
1314,5003666,0,0,0,0,0
1315,5003667,0,0,0,0,0
1316,5003670,0,0,0,0,0
1317,5003671,-1,-1,-1,-1,0
1318,5003673,-1,-1,-1,-1,0
1319,5003674,0,0,0,0,0
1320,5003678,-1,-1,-1,-1,0
1321,5003679,-1,-1,-1,-1,0
1322,5003683,0,0,0,0,0
1323,5003684,-1,-1,0,0,0
1324,5003685,-1,-1,-1,-1,0
1325,5003686,-1,-1,-1,-1,0
1326,5003687,-1,-1,-1,-1,0
1327,5003688,-1,-1,-1,-1,0
1328,5003689,-1,-1,-1,-1,0
1329,5003690,-1,-1,-1,-1,0
1330,5003691,-1,-1,-1,-1,0
1331,5003698,-1,-1,-1,0,0
1332,5003701,-1,-1,0,0,0
1333,5003702,-1,-1,0,0,0
1334,5003703,-1,-1,-1,0,0
1335,5003704,0,0,0,0,0
1336,5003705,0,0,0,0,0
1337,5003706,0,0,0,0,0
1338,5003709,-1,-1,-1,-1,0
1339,5003710,0,0,0,0,0
1340,5003711,0,0,0,0,0
1341,5003712,-1,-1,-1,-1,3
1342,5003713,-1,-1,-1,-1,0
1343,5003714,-1,-1,-1,-1,0
1344,5003715,-1,-1,-1,-1,0
1345,5003716,0,0,0,0,0
1346,5003717,0,0,0,0,0
1347,5003718,-1,-1,-1,-1,0
1348,5003719,-1,-1,-1,0,0
1349,5003720,0,0,0,0,0
1350,5003721,-1,-1,-1,-1,0
1351,5003725,-1,-1,-1,-1,0
1352,5003726,-1,-1,-1,-1,0
1353,5003727,0,0,0,0,0
1354,5003728,0,0,0,0,0
1355,5003729,0,0,0,0,0
1356,5003734,-1,-1,-1,-1,0
1357,5003736,0,0,0,0,0
1358,5003738,0,0,0,0,1
1359,5003739,-1,-1,-1,-1,0
1360,5003740,0,0,0,0,0
1361,5003741,0,0,0,0,0
1362,5003742,0,0,0,0,1
1363,5003743,0,0,0,0,0
1364,5003744,-1,-1,-1,-1,0
1365,5003745,-1,-1,-1,-1,0
1366,5003746,-1,-1,-1,-1,0
1367,5003747,0,0,0,0,0
1368,5003748,0,0,0,0,0
1369,5003749,0,0,0,0,0
1370,5003750,0,0,0,0,0
1371,5003751,0,0,1,1,1
1372,5003756,0,0,0,0,0
1373,5003757,0,0,0,0,0
1374,5003758,0,0,0,0,0
1375,5003759,-1,-1,-1,-1,0
1376,5003760,-1,-1,-1,-1,0
1377,5003761,0,0,1,1,1
1378,5003762,-1,-1,-1,-1,0
1379,5003763,0,0,0,0,0
1380,5003765,0,0,0,0,0
1381,5003766,-1,-1,-1,-1,0
1382,5003768,0,0,0,0,0
1383,5003770,0,0,0,0,1
1384,5003771,-1,-1,-1,-1,0
1385,5003772,-1,-1,-1,-1,0
1386,5003774,-1,-1,-1,-1,0
1387,5003775,-1,-1,-1,-1,0
1388,5003776,0,0,0,0,0
1389,5003777,0,0,0,0,0
1390,5003778,0,0,0,0,0
1391,5003779,-1,-1,-1,-1,-1
1392,5003780,-1,-1,-1,-1,-1
1393,5003781,-1,-1,-1,-1,0
1394,5003782,-1,-1,-1,-1,0
1395,5003783,-1,-1,-1,-1,0
1396,5003784,0,0,0,0,0
1397,5003785,0,0,0,0,0
1398,5003786,0,0,0,0,0
1399,5003787,0,0,0,0,0
1400,5003791,-1,-1,-1,1,1
1401,5003792,-1,-1,-1,0,1
1402,5003793,-1,-1,1,1,1
1403,5003794,0,0,0,0,0
1404,5003795,-1,-1,-1,-1,0
1405,5003796,-1,-1,-1,-1,0
1406,5003797,-1,-1,-1,-1,0
1407,5003798,-1,-1,-1,-1,0
1408,5003802,-1,-1,-1,-1,1
1409,5003803,-1,-1,-1,-1,1
1410,5003804,-1,-1,-1,-1,5
1411,5003806,-1,0,0,0,0
1412,5003807,-1,-1,-1,0,0
1413,5003808,-1,-1,-1,-1,0
1414,5003809,-1,-1,-1,0,0
1415,5003810,0,0,0,0,0
1416,5003811,0,0,0,0,0
1417,5003812,-1,-1,-1,-1,0
1418,5003813,0,0,0,0,0
1419,5003814,-1,-1,-1,-1,0
1420,5003821,-1,-1,-1,-1,0
1421,5003822,0,0,0,0,0
1422,5003823,0,0,0,1,1
1423,5003825,-1,-1,-1,-1,0
1424,5003826,-1,-1,-1,-1,0
1425,5003829,-1,-1,-1,-1,0
1426,5003830,-1,-1,-1,-1,0
1427,5003831,0,0,0,0,0
1428,5003836,0,0,0,0,0
1429,5003837,0,0,0,0,0
1430,5003838,0,0,0,0,0
1431,5003839,0,0,0,0,0
1432,5003840,-1,-1,-1,-1,0
1433,5003841,0,0,0,0,0
1434,5003842,-1,0,0,0,0
1435,5003843,0,0,0,0,0
1436,5003846,0,0,0,0,0
1437,5003847,0,0,0,0,0
1438,5003848,-1,0,0,0,0
1439,5003849,-1,-1,-1,0,1
1440,5003852,0,0,0,0,0
1441,5003853,0,0,0,0,0
1442,5003854,0,0,0,0,0
1443,5003855,-1,-1,-1,1,1
1444,5003856,-1,-1,-1,1,1
1445,5003857,-1,-1,-1,-1,0
1446,5003865,-1,-1,0,0,0
1447,5003866,-1,-1,-1,-1,0
1448,5003867,-1,-1,-1,-1,0
1449,5003868,-1,-1,-1,-1,0
1450,5003870,0,0,0,0,0
1451,5003871,0,0,0,0,0
1452,5003872,-1,-1,-1,-1,-1
1453,5003873,0,0,0,0,0
1454,5003874,-1,-1,-1,-1,0
1455,5003875,0,0,0,0,0
1456,5003876,-1,-1,-1,-1,-1
1457,5003880,0,0,0,0,0
1458,5003881,0,0,0,0,0
1459,5003882,0,0,0,0,0
1460,5003887,0,0,0,0,0
1461,5003888,-1,-1,-1,-1,0
1462,5003889,-1,-1,-1,0,0
1463,5003890,-1,-1,-1,-1,0
1464,5003892,-1,-1,-1,-1,0
1465,5003893,-1,-1,-1,-1,0
1466,5003895,-1,-1,-1,-1,0
1467,5003897,-1,-1,-1,-1,0
1468,5003900,-1,-1,-1,-1,0
1469,5003901,0,0,0,0,0
1470,5003902,0,0,0,0,0
1471,5003905,1,1,1,1,1
1472,5003906,1,1,1,1,1
1473,5003907,-1,-1,-1,-1,0
1474,5003912,0,0,0,0,0
1475,5003913,0,0,0,0,0
1476,5003914,-1,-1,-1,-1,0
1477,5003916,0,0,0,0,0
1478,5003917,-1,-1,-1,-1,0
1479,5003918,-1,-1,-1,0,0
1480,5003919,-1,-1,-1,-1,0
1481,5003920,-1,-1,-1,-1,0
1482,5003921,-1,-1,-1,-1,0
1483,5003922,-1,-1,-1,-1,0
1484,5003927,-1,-1,-1,-1,0
1485,5003928,0,0,0,0,0
1486,5003929,-1,-1,-1,-1,0
1487,5003930,-1,-1,0,0,0
1488,5003934,0,0,0,0,0
1489,5003939,-1,-1,-1,-1,1
1490,5003941,0,1,1,1,1
1491,5003942,-1,-1,-1,-1,1
1492,5003944,-1,-1,-1,-1,-1
1493,5003947,-1,-1,-1,-1,0
1494,5003948,-1,-1,-1,-1,0
1495,5003949,-1,-1,-1,-1,0
1496,5003950,-1,-1,-1,-1,0
1497,5003953,0,0,0,0,0
1498,5003954,0,0,0,0,0
1499,5003955,0,0,0,0,0
1500,5003956,0,0,0,1,1
1501,5003957,0,0,0,0,1
1502,5003960,0,0,0,0,0
1503,5003961,0,0,0,0,0
1504,5003962,-1,-1,-1,-1,1
1505,5003963,-1,-1,-1,-1,0
1506,5003964,0,0,0,0,0
1507,5003965,0,0,0,0,0
1508,5003966,0,0,0,0,0
1509,5003967,0,0,0,0,0
1510,5003968,-1,-1,-1,-1,0
